upacc,id,entry,name,mass,sasa,fPos,fNeg,net,ncd,fFatty
A0A1I2B6Z2,A0A1I2B6Z2,A0A1I2B6Z2_9RHOB,"Cytochrome c, mono-and diheme variants",16892.0,7683.298968626959,0.07643312101910828,0.14012738853503184,-10,-0.0013015242594141883,0.2229299363057325
A0A1I1UAN0,A0A1I1UAN0,A0A1I1UAN0_9RHOB,"Cytochrome c, mono-and diheme variants",15513.0,7220.187535347823,0.09154929577464789,0.1619718309859155,-10,-0.0013850055765231954,0.19718309859154928
A0A6M4MDJ5,A0A6M4MDJ5,A0A6M4MDJ5_9ALTE,S9 family peptidase,87231.0,25470.077756931998,0.10236220472440945,0.13648293963254593,-26,-0.0010208056782600036,0.22178477690288714
A0A6M4MB52,A0A6M4MB52,A0A6M4MB52_9ALTE,Cytochrome c1,27872.0,11074.223565948296,0.10204081632653061,0.1306122448979592,-7,-0.0006320984905455612,0.2897959183673469
A0A0D3LF32,A0A0D3LF32,A0A0D3LF32_9BACT,Dipeptidyl aminopeptidase/acylaminoacyl peptidase,84598.0,24906.541126411972,0.10080645161290322,0.1196236559139785,-14,-0.0005621013343018471,0.23655913978494625
A0A126PAW9,A0A126PAW9,A0A126PAW9_9BACT,Peptidase S9,79908.0,23890.84110916739,0.10664819944598337,0.10110803324099724,4,0.00016742817809227824,0.21329639889196675
A0A126PGB6,A0A126PGB6,A0A126PGB6_9BACT,Cytochrome C,14666.0,6930.236832159014,0.09929078014184398,0.06382978723404255,5,0.0007214760651177231,0.20567375886524822
H4FDS9,H4FDS9,H4FDS9_9HYPH,Cytochrome c1,32087.0,12273.284539870394,0.07142857142857142,0.11224489795918367,-12,-0.0009777333818846443,0.23809523809523808
A0A0E9MSY4,A0A0E9MSY4,A0A0E9MSY4_9SPHN,Ubiquinol--cytochrome c reductase cytochrome c1 subunit,31432.0,12089.88364026554,0.09824561403508772,0.0912280701754386,2,0.00016542756402873637,0.2596491228070175
A0A0T5NXB8,A0A0T5NXB8,A0A0T5NXB8_9RHOB,Cytochrome C,28516.0,11260.436655921216,0.07633587786259542,0.13358778625954199,-15,-0.001332097542781555,0.23282442748091603
A0A0T5NN56,A0A0T5NN56,A0A0T5NN56_9RHOB,Cytochrome C,15277.0,7139.837817961733,0.07801418439716312,0.14893617021276595,-10,-0.001400592037937184,0.14893617021276595
A0A1G7CEQ6,A0A1G7CEQ6,A0A1G7CEQ6_9FLAO,Dipeptidyl-peptidase-4,83795.0,24733.738583613194,0.10040705563093623,0.11261872455902307,-9,-0.00036387543959742324,0.23880597014925373
A0A1G7DUB4,A0A1G7DUB4,A0A1G7DUB4_9FLAO,Cytochrome c2,46241.0,16025.456816409502,0.09219858156028368,0.10638297872340426,-6,-0.000374404303648693,0.25059101654846333
A0A0W1QIW6,A0A0W1QIW6,A0A0W1QIW6_9SPHN,Cytochrome C,30629.0,11863.627621229632,0.1079136690647482,0.09712230215827339,3,0.00025287374956304117,0.2589928057553957
A0A3L9Z382,A0A3L9Z382,A0A3L9Z382_9FLAO,Dipeptidyl-peptidase-4,84124.0,24804.59195909554,0.1070460704607046,0.11246612466124661,-4,-0.00016126046365109623,0.24254742547425473
A0A3L9Z0V3,A0A3L9Z0V3,A0A3L9Z0V3_9FLAO,Dipeptidyl-peptidase-4,83896.0,24755.497900523882,0.1112618724559023,0.13025780189959293,-14,-0.000565530940086797,0.23473541383989144
A0A095UZA1,A0A095UZA1,A0A095UZA1_9FLAO,Peptidase S9,82459.0,24445.2417163962,0.12188365650969529,0.11911357340720222,2,8.181551335033583e-05,0.24238227146814403
A0A494X603,A0A494X603,A0A494X603_9BURK,Cytochrome c1,27946.0,11095.679341554693,0.10526315789473684,0.1214574898785425,-4,-0.0003605006847142297,0.2550607287449393
A0A494XYZ8,A0A494XYZ8,A0A494XYZ8_9BURK,Cytochrome c,46524.0,16096.994431022897,0.08857808857808858,0.09090909090909091,-1,-6.212339851921376e-05,0.20046620046620048
A0A0J6WFQ5,A0A0J6WFQ5,A0A0J6WFQ5_MYCCU,Uncharacterized protein,17044.0,7733.707868382878,0.09146341463414634,0.09146341463414634,0,0.0,0.2621951219512195
A0A2T1N7I4,A0A2T1N7I4,A0A2T1N7I4_9FLAO,S9 family peptidase,83602.0,24692.139191980936,0.11126373626373626,0.1304945054945055,-14,-0.0005669820622324479,0.24313186813186813
A0A2T1NIS6,A0A2T1NIS6,A0A2T1NIS6_9FLAO,Cytochrome C,47780.0,16413.08564174425,0.08816705336426914,0.10208816705336426,-6,-0.0003655619748147716,0.24361948955916474
A0A1B9S1I7,A0A1B9S1I7,A0A1B9S1I7_9HYPH,Ribosomal protein P2,31739.0,12175.971255450791,0.08304498269896193,0.11072664359861592,-8,-0.0006570317744811246,0.23183391003460208
A0A1B9SIX1,A0A1B9SIX1,A0A1B9SIX1_9HYPH,Ribosomal protein P2,31945.0,12233.610834227724,0.07849829351535836,0.11262798634812286,-10,-0.0008174201497420181,0.21843003412969283
A0A1B9SBS4,A0A1B9SBS4,A0A1B9SBS4_9HYPH,Alcohol dehydrogenase,45374.0,15805.553463810493,0.08788598574821853,0.11163895486935867,-10,-0.0006326890116753395,0.1995249406175772
A0A2T5HPX7,A0A2T5HPX7,A0A2T5HPX7_9PSED,Mono/diheme cytochrome c family protein,43343.0,15285.91344096816,0.06862745098039216,0.09803921568627451,-12,-0.0007850365008504169,0.22303921568627452
A0A2T5HN87,A0A2T5HN87,A0A2T5HN87_9PSED,Cytochrome c oxidase subunit 2 (EC 7.1.1.9),40863.0,14642.378541373731,0.09016393442622951,0.1092896174863388,-7,-0.0004780644060130457,0.27049180327868855
A0A2T5H8N3,A0A2T5H8N3,A0A2T5H8N3_9PSED,Ubiquinol-cytochrome c reductase cytochrome c1 subunit,29103.0,11429.181084331725,0.11153846153846154,0.1076923076923077,1,8.74953325720686e-05,0.2846153846153846
A0A385BQC4,A0A385BQC4,A0A385BQC4_9FLAO,Prolyl tripeptidyl peptidase,83940.0,24764.974994868488,0.09851551956815115,0.10661268556005399,-6,-0.00024227765225861325,0.24696356275303644
A0A385BPG4,A0A385BPG4,A0A385BPG4_9FLAO,Cytochrome c6,49463.0,16833.145619971594,0.09662921348314607,0.09438202247191012,1,5.940660305424765e-05,0.24044943820224718
A0A077LD63,A0A077LD63,A0A077LD63_9PSED,Cytochrome c oxidase subunit 2 (EC 7.1.1.9),38853.0,14113.036894174054,0.09798270893371758,0.10086455331412104,-1,-7.085647175008846e-05,0.2737752161383285
A0A077LL88,A0A077LL88,A0A077LL88_9PSED,Ubiquinol-cytochrome c reductase cytochrome c1 subunit,29012.0,11403.082008081721,0.10810810810810811,0.10810810810810811,0,0.0,0.27413127413127414
A0A102DC92,A0A102DC92,A0A102DC92_9SPHN,Cytochrome C,30074.0,11706.312733553785,0.11070110701107011,0.0996309963099631,3,0.000256271984892485,0.22878228782287824
V7EKY8,V7EKY8,V7EKY8_9RHOB,Cytochrome C,30123.0,11720.23315538371,0.07446808510638298,0.12056737588652482,-13,-0.0011091929509976024,0.21631205673758866
A0A0N7J920,A0A0N7J920,A0A0N7J920_9BURK,Cytochrome c1,28479.0,11249.769041292262,0.11811023622047244,0.09055118110236221,7,0.0006222349964969511,0.2204724409448819
A0A0C5JJK8,A0A0C5JJK8,A0A0C5JJK8_9RHOO,Cytochrome c oxidase subunit 2 (EC 7.1.1.9),41704.0,14861.761213972126,0.11315789473684211,0.10263157894736842,4,0.00026914710460018985,0.25263157894736843
A0A0C5IZP6,A0A0C5IZP6,A0A0C5IZP6_9RHOO,Cytochrome C,27081.0,10843.906852330212,0.11666666666666667,0.1125,1,9.221768626545453e-05,0.2708333333333333
A0A1A7QKR1,A0A1A7QKR1,A0A1A7QKR1_9SPHN,Cytochrome C,30752.0,11898.387443758516,0.06690140845070422,0.09507042253521127,-8,-0.0006723600183482447,0.23943661971830985
A0A2W1NSG3,A0A2W1NSG3,A0A2W1NSG3_9FLAO,S9 family peptidase,83547.0,24680.27969744715,0.12054794520547946,0.1178082191780822,2,8.103635876569397e-05,0.2410958904109589
A0A2W1N714,A0A2W1N714,A0A2W1N714_9FLAO,Cytochrome C,50630.0,17122.151539252514,0.10792951541850221,0.12334801762114538,-7,-0.0004088271257238033,0.2533039647577093
A0A1I6K1H5,A0A1I6K1H5,A0A1I6K1H5_9SPHN,Ubiquinol-cytochrome c reductase cytochrome c1 subunit,32424.0,12367.250589128256,0.09523809523809523,0.09863945578231292,-1,-8.085871575037667e-05,0.23469387755102042
Q12FB3,Q12FB3,Q12FB3_POLSJ,Cytochrome c1,28534.0,11265.624954854666,0.10196078431372549,0.09019607843137255,3,0.00026629681105327566,0.23921568627450981
A0A7D4PW00,A0A7D4PW00,A0A7D4PW00_9SPHI,S9 family peptidase,81542.0,24246.49357954584,0.11878453038674033,0.11049723756906077,6,0.00024745846158396917,0.2154696132596685
A0A7D4UD75,A0A7D4UD75,A0A7D4UD75_9SPHI,Cytochrome c,15745.0,7298.854309228033,0.1388888888888889,0.0625,11,0.001507085843060679,0.2708333333333333
A0A7D4TNL8,A0A7D4TNL8,A0A7D4TNL8_9SPHI,Cytochrome c,15675.0,7275.151817547101,0.1232876712328767,0.06164383561643835,9,0.0012370875860339711,0.2534246575342466
A0A4R5Q6P8,A0A4R5Q6P8,A0A4R5Q6P8_9PROT,Cytochrome c1,28668.0,11304.221231914666,0.09505703422053231,0.11026615969581749,-4,-0.0003538501165128467,0.23193916349809887
A0A1X7QA36,A0A1X7QA36,A0A1X7QA36_AZOLI,"Cytochrome c, mono-and diheme variants",16085.0,7413.579123972237,0.1118421052631579,0.1118421052631579,0,0.0,0.1513157894736842
A0A1X7QCK1,A0A1X7QCK1,A0A1X7QCK1_AZOLI,Ubiquinol-cytochrome c reductase cytochrome c1 subunit,27457.0,10953.610671471028,0.08171206225680934,0.08560311284046693,-1,-9.129409744355135e-05,0.24124513618677043
A0A291P5M3,A0A291P5M3,A0A291P5M3_9GAMM,"Ubiquinol-cytochrome C reductase, cytochrome C1 subunit",28617.0,11289.53735767014,0.0703125,0.140625,-18,-0.0015943966018918175,0.265625
A0A291P7M4,A0A291P7M4,A0A291P7M4_9GAMM,Cytochrome c oxidase subunit 2 (EC 7.1.1.9),41157.0,14719.208539249557,0.0777479892761394,0.13404825737265416,-21,-0.0014267071455644083,0.26273458445040215
A0A3B0C4Q1,A0A3B0C4Q1,A0A3B0C4Q1_9FLAO,S9 family peptidase,84854.0,24961.53811647811,0.11486486486486487,0.10945945945945947,4,0.0001602465353430861,0.23513513513513515
A0A3B0C8N8,A0A3B0C8N8,A0A3B0C8N8_9FLAO,Cytochrome C,65533.0,20670.75720038693,0.10034013605442177,0.1360544217687075,-21,-0.001015927950602937,0.23129251700680273
A0A3B0CGD7,A0A3B0CGD7,A0A3B0CGD7_9FLAO,S9 family peptidase,82161.0,24380.719756257084,0.10540915395284327,0.13453536754507628,-21,-0.0008613363432230317,0.24271844660194175
A0A3B0CD24,A0A3B0CD24,A0A3B0CD24_9FLAO,Dehydrogenase,120548.0,32254.28034118664,0.12018779342723004,0.14647887323943662,-28,-0.000868101836525734,0.2403755868544601
A0A3B0C9U0,A0A3B0C9U0,A0A3B0C9U0_9FLAO,Cytochrome C,50854.0,17177.418082540804,0.08676789587852494,0.11062906724511931,-11,-0.0006403756342858327,0.227765726681128
A0A3B0C9E5,A0A3B0C9E5,A0A3B0C9E5_9FLAO,Neutral metalloproteinase (EC 3.4.24.-),38010.0,13888.840620876554,0.09171597633136094,0.13609467455621302,-15,-0.0010800037533336831,0.26331360946745563
A0A4Q2ZHZ3,A0A4Q2ZHZ3,A0A4Q2ZHZ3_9SPHI,S9 family peptidase,83314.0,24630.015162301235,0.1070460704607046,0.10569105691056911,1,4.060086822563563e-05,0.24119241192411925
A0A4Q2ZKC7,A0A4Q2ZKC7,A0A4Q2ZKC7_9SPHI,C-type cytochrome,46036.0,15973.562444981493,0.0975609756097561,0.08780487804878048,4,0.0002504137704896695,0.2121951219512195
A0A6B3UK97,A0A6B3UK97,A0A6B3UK97_9CAUL,Cytochrome c1,30831.0,11920.693059343603,0.0975609756097561,0.08710801393728224,3,0.00025166322000452475,0.1986062717770035
A0A2T0SXJ1,A0A2T0SXJ1,A0A2T0SXJ1_9PSEU,Holo-[acyl-carrier protein] synthase,12906.0,6312.74812851998,0.11475409836065574,0.10655737704918032,1,0.00015840961490007195,0.29508196721311475
W4QUS8,W4QUS8,W4QUS8_BACA3,Uncharacterized protein,31347.0,12066.008243728105,0.13214285714285715,0.125,2,0.00016575490084217348,0.2857142857142857
A0A7X6JZJ9,A0A7X6JZJ9,A0A7X6JZJ9_9RHOB,Cytochrome c1,29428.0,11522.212885586834,0.07011070110701106,0.11439114391143912,-12,-0.0010414666105510715,0.22878228782287824
A0A510X7R0,A0A510X7R0,A0A510X7R0_9GAMM,Cytochrome c1,28537.0,11266.489585417725,0.06666666666666667,0.13333333333333333,-17,-0.0015088994554260438,0.26666666666666666
A0A3E1RFF7,A0A3E1RFF7,A0A3E1RFF7_9BURK,Cytochrome c1,28382.0,11221.784808705574,0.0992063492063492,0.0873015873015873,3,0.00026733715279165545,0.24603174603174602
A0A4R3A872,A0A4R3A872,A0A4R3A872_9HYPH,Ubiquinol-cytochrome c reductase cytochrome c1 subunit,32349.0,12346.36116720692,0.07094594594594594,0.11486486486486487,-13,-0.0010529418201801195,0.2195945945945946
A0A4R3A6S8,A0A4R3A6S8,A0A4R3A6S8_9HYPH,Mono/diheme cytochrome c family protein,47515.0,16346.583038913934,0.0979498861047836,0.11161731207289294,-6,-0.00036704918610309397,0.20273348519362186
G9PFR8,G9PFR8,G9PFR8_9ACTO,Phosphoenolpyruvate carboxykinase [GTP] (PEP carboxykinase) (PEPCK) (EC 4.1.1.32) (GTP-dependent phosphoenolpyruvate carboxykinase) (GTP-PEPCK),67774.0,21184.42232707515,0.09283387622149837,0.1449511400651466,-32,-0.00151054390372032,0.20684039087947884
A0A0A2ET22,A0A0A2ET22,A0A0A2ET22_9PORP,Uncharacterized protein,81851.0,24313.53250522513,0.12116991643454039,0.11420612813370473,5,0.00020564679356755211,0.24512534818941503
F8JEY8,F8JEY8,F8JEY8_HYPSM,"Ubiquinol-cytochrome c reductase complex, cytochrome c1 subunit (EC 1.10.2.2)",31969.0,12240.319587715318,0.0979020979020979,0.1048951048951049,-2,-0.00016339442656442145,0.24475524475524477
A0A4Q1KMC7,A0A4Q1KMC7,A0A4Q1KMC7_9SPHN,Cytochrome c1,30818.0,11917.023576749518,0.08896797153024912,0.08896797153024912,0,0.0,0.2491103202846975
A0A5S3PF92,A0A5S3PF92,A0A5S3PF92_9RHOB,Cytochrome c1,28818.0,11347.368288274238,0.08712121212121213,0.13257575757575757,-12,-0.0010575139270310066,0.24242424242424243
A0A5S3PBX4,A0A5S3PBX4,A0A5S3PBX4_9RHOB,Cytochrome c,15447.0,7197.750302255435,0.07092198581560284,0.14184397163120568,-10,-0.001389322994000844,0.19148936170212766
I4YUL0,I4YUL0,I4YUL0_9HYPH,Cytochrome c1,32445.0,12373.097288463101,0.09183673469387756,0.09863945578231292,-2,-0.00016164101464431513,0.22108843537414966
A0A1X9NCU9,A0A1X9NCU9,A0A1X9NCU9_9GAMM,Cytochrome b,83267.0,24619.87136662375,0.0739247311827957,0.09005376344086022,-12,-0.00048741115748752274,0.33064516129032256
A9DH99,A9DH99,A9DH99_HOEPD,Cytochrome c1 (EC 1.10.2.2),30161.0,11731.02437567695,0.06545454545454546,0.12727272727272726,-17,-0.0014491488087986348,0.23636363636363636
A0A4R1HES0,A0A4R1HES0,A0A4R1HES0_9GAMM,Ubiquinol-cytochrome c reductase cytochrome c1 subunit,28296.0,11196.952442898939,0.12195121951219512,0.13821138211382114,-4,-0.00035724006334748556,0.3008130081300813
A0A0N1KXP0,A0A0N1KXP0,A0A0N1KXP0_9HYPH,Ribosomal protein P2,31683.0,12160.284801722044,0.0859106529209622,0.11683848797250859,-9,-0.0007401142445878809,0.23711340206185566
A0A328U5T7,A0A328U5T7,A0A328U5T7_9BACL,Non-specific serine/threonine protein kinase (EC 2.7.11.1),79152.0,23725.628800326216,0.10402219140083217,0.1553398058252427,-37,-0.0015594950216658227,0.23439667128987518
F9VJX1,F9VJX1,F9VJX1_ARTSS,Non-specific serine/threonine protein kinase (EC 2.7.11.1),74041.0,22597.235449803848,0.12121212121212122,0.1590909090909091,-25,-0.0011063300223398348,0.31212121212121213
A0A2C9XQM4,A0A2C9XQM4,A0A2C9XQM4_9ENTE,DUF5590 domain-containing protein,19315.0,8473.12648607705,0.15568862275449102,0.1377245508982036,3,0.00035406057078571503,0.281437125748503
J2PQZ0,J2PQZ0,J2PQZ0_9SPHN,Cytochrome c1,32951.0,12513.667950825757,0.09302325581395349,0.08305647840531562,3,0.00023973786197531595,0.2292358803986711
A0A0Q8RIE7,A0A0Q8RIE7,A0A0Q8RIE7_9BURK,Cytochrome C,28500.0,11255.824092276562,0.1141732283464567,0.0984251968503937,4,0.00035537158072190296,0.25984251968503935
A0A0Q8RII4,A0A0Q8RII4,A0A0Q8RII4_9BURK,Alcohol dehydrogenase,45249.0,15773.75565518868,0.0954653937947494,0.09785202863961814,-1,-6.339644291821246e-05,0.19331742243436753
A0A371XEL6,A0A371XEL6,A0A371XEL6_9HYPH,Cytochrome c1,31736.0,12175.131099260552,0.07291666666666667,0.11805555555555555,-13,-0.001067750309546116,0.2152777777777778
A0A371X3L5,A0A371X3L5,A0A371X3L5_9HYPH,Cytochrome c,16385.0,7514.264098377064,0.1038961038961039,0.09740259740259741,1,0.00013308023073290446,0.15584415584415584
A0A371X9D0,A0A371X9D0,A0A371X9D0_9HYPH,Cytochrome c,16851.0,7669.680891015915,0.10897435897435898,0.12179487179487179,-2,-0.0002607670421259316,0.1794871794871795
H0HP74,H0HP74,H0HP74_9HYPH,Cytochrome c1,31015.0,11972.585657413894,0.06993006993006994,0.12237762237762238,-15,-0.001252862199462437,0.2202797202797203
H0I0F7,H0I0F7,H0I0F7_9HYPH,"Cytochrome c, class I",15842.0,7331.652222567772,0.0979020979020979,0.15384615384615385,-8,-0.0010911592308449885,0.16783216783216784
F4EWU7,F4EWU7,F4EWU7_SELS3,Dihydropteroate synthase,13297.0,6451.797496175274,0.1322314049586777,0.1322314049586777,0,0.0,0.2727272727272727
A0A249SZ32,A0A249SZ32,A0A249SZ32_9BACT,S9 family peptidase,80842.0,24094.371120842905,0.11484593837535013,0.11764705882352941,-2,-8.300693925436776e-05,0.22829131652661064
A0A1I1WGE7,A0A1I1WGE7,A0A1I1WGE7_9BACT,Dipeptidyl-peptidase-4,79441.0,23788.835446931243,0.1111111111111111,0.10541310541310542,4,0.00016814610403789225,0.2150997150997151
A0A1I2C4H4,A0A1I2C4H4,A0A1I2C4H4_9BACT,Dipeptidyl-peptidase-4,84092.0,24797.703734230334,0.11201079622132254,0.1106612685560054,1,4.032631451353364e-05,0.24021592442645073
A0A1I1T7D4,A0A1I1T7D4,A0A1I1T7D4_9BACT,"Cytochrome c, mono-and diheme variants",16288.0,7481.7641681967825,0.12,0.10666666666666667,2,0.0002673166321522842,0.25333333333333335
A0A1I1UPI6,A0A1I1UPI6,A0A1I1UPI6_9BACT,Putative membrane-bound dehydrogenase domain-containing protein,118994.0,31950.219483501372,0.1251175917215428,0.13076199435559738,-6,-0.00018779213717446644,0.2333019755409219
A0A0W8EC18,A0A0W8EC18,A0A0W8EC18_9BACT,Peptidase S9,83027.0,24568.049133311728,0.11216216216216217,0.10405405405405406,6,0.0002442196353256483,0.23243243243243245
A0A0W8EFQ8,A0A0W8EFQ8,A0A0W8EFQ8_9BACT,Cytochrome c domain-containing protein,16260.0,7472.3730351116055,0.11464968152866242,0.07643312101910828,6,0.0008029577714879682,0.21656050955414013
A0A3S2Z9S2,A0A3S2Z9S2,A0A3S2Z9S2_9PROT,Cytochrome c1,27464.0,10955.649168914037,0.09090909090909091,0.1225296442687747,-8,-0.0007302168841531998,0.22134387351778656
A0A3S2VRH8,A0A3S2VRH8,A0A3S2VRH8_9PROT,Cytochrome c,16982.0,7713.161061553289,0.08974358974358974,0.10256410256410256,-2,-0.0002592970617415367,0.20512820512820512
F9Z9Q9,F9Z9Q9,F9Z9Q9_ODOSD,Dipeptidyl-peptidase IV (EC 3.4.14.5),84599.0,24906.75604574822,0.12158469945355191,0.12295081967213115,-1,-4.0149748853813816e-05,0.24316939890710382
K0PJF0,K0PJF0,K0PJF0_9HYPH,Fragment of Cytochrome b/c1,31990.0,12246.188631591907,0.0707070707070707,0.10101010101010101,-9,-0.000734922535553829,0.22895622895622897
K0Q4H6,K0Q4H6,K0Q4H6_9HYPH,"Mimosine ABC transporter, permease component",34517.0,12945.07796752759,0.08626198083067092,0.054313099041533544,10,0.0007724943816549236,0.3450479233226837
A0A175RFN0,A0A175RFN0,A0A175RFN0_9HYPH,Ribosomal protein P2,33600.0,12693.115209219668,0.07301587301587302,0.08253968253968254,-3,-0.00023634859926434328,0.21904761904761905
A0A2U1SX73,A0A2U1SX73,A0A2U1SX73_9MICO,F0F1 ATP synthase subunit epsilon,8972.0,4841.163082845481,0.03409090909090909,0.11363636363636363,-7,-0.0014459335246945707,0.2840909090909091
A0A257FL44,A0A257FL44,A0A257FL44_9BURK,Cytochrome c1,28869.0,11362.024463756545,0.11538461538461539,0.1,4,0.0003520499372941421,0.24615384615384617
A0A257FU96,A0A257FU96,A0A257FU96_9BURK,Alcohol dehydrogenase,45708.0,15890.401445920985,0.0911214953271028,0.08177570093457943,4,0.0002517242886287676,0.1985981308411215
A0A660KV81,A0A660KV81,A0A660KV81_9THEO,tRNA modification GTPase MnmE (EC 3.6.-.-),50766.0,17155.71408069384,0.13276231263383298,0.16274089935760172,-14,-0.000816054635449706,0.31905781584582443
A0A4R5MM98,A0A4R5MM98,A0A4R5MM98_9SPHI,S9 family peptidase,84243.0,24830.20134115594,0.11201079622132254,0.10796221322537113,3,0.00012082060708172811,0.23076923076923078
A0A4R5MJK3,A0A4R5MJK3,A0A4R5MJK3_9SPHI,S9 family peptidase,81552.0,24248.66419680935,0.1125,0.10277777777777777,7,0.00028867569541917543,0.24583333333333332
A0A455V5V1,A0A455V5V1,A0A455V5V1_9GAMM,Uncharacterized protein,28365.0,11216.877698098837,0.0642570281124498,0.17670682730923695,-28,-0.002496238325282423,0.23293172690763053
A0A0F3KE57,A0A0F3KE57,A0A0F3KE57_9NEIS,Cytochrome C,28471.0,11247.462038133219,0.12648221343873517,0.1225296442687747,1,8.890894644583957e-05,0.2648221343873518
A0A105TRK8,A0A105TRK8,A0A105TRK8_9FLAO,Prolyl tripeptidyl peptidase (EC 3.4.14.12),82504.0,24454.97948962553,0.11218836565096953,0.11634349030470914,-3,-0.00012267440262105645,0.25346260387811637
A0A090ABU4,A0A090ABU4,A0A090ABU4_9GAMM,Cytochrome c,28864.0,11360.587893074278,0.0992063492063492,0.11507936507936507,-4,-0.00035209445476307687,0.3055555555555556
A0A154VP68,A0A154VP68,A0A154VP68_9PROT,Cytochrome C,17168.0,7774.741063422153,0.07453416149068323,0.13664596273291926,-10,-0.0012862164692592822,0.2111801242236025
U2NNA1,U2NNA1,U2NNA1_9BACT,"Peptidase, S9A/B/C family, catalytic domain protein (EC 3.4.-.-)",83022.0,24566.969073711964,0.11580381471389646,0.11171662125340599,3,0.0001221151860857825,0.22615803814713897
Q2GGU6,Q2GGU6,Q2GGU6_EHRCR,"Ubiquinol-cytochrome c reductase, cytochrome c1 (EC 1.10.2.2)",28665.0,11303.357669955303,0.11904761904761904,0.11507936507936507,1,8.846928755143553e-05,0.28174603174603174
A0A0L0ITR4,A0A0L0ITR4,A0A0L0ITR4_9HYPH,Cytochrome C,31339.0,12063.760248189228,0.0880281690140845,0.11267605633802817,-7,-0.0005802502582932797,0.2323943661971831
A0A0L0ITF1,A0A0L0ITF1,A0A0L0ITF1_9HYPH,Cytochrome C,16760.0,7639.423387284469,0.10457516339869281,0.13071895424836602,-4,-0.0005235997269974392,0.1830065359477124
A0A098GHW7,A0A098GHW7,A0A098GHW7_TATMI,Cytochrome c1,29154.0,11443.798402901553,0.1141732283464567,0.09055118110236221,6,0.0005243014415981595,0.3346456692913386
A0A098GIG1,A0A098GIG1,A0A098GIG1_TATMI,Alkyl hydroperoxide reductase AhpD (EC 1.11.1.28) (Alkylhydroperoxidase AhpD),18533.0,8221.308198549534,0.08235294117647059,0.09411764705882353,-2,-0.00024327028639467078,0.31176470588235294
A0A7K3WQV7,A0A7K3WQV7,A0A7K3WQV7_9FLAO,Prolyl oligopeptidase family serine peptidase,86716.0,25360.218570024103,0.11170212765957446,0.13031914893617022,-14,-0.0005520457152742392,0.23803191489361702
A0A2Z6ESU1,A0A2Z6ESU1,A0A2Z6ESU1_9BURK,Cytochrome C1,28122.0,11146.647782969912,0.11428571428571428,0.10204081632653061,3,0.00026913921193270896,0.2816326530612245
C4GKG3,C4GKG3,C4GKG3_9NEIS,Cytochrome C1 family,29207.0,11458.981636113695,0.12692307692307692,0.09615384615384616,8,0.0006981423178816782,0.2423076923076923
